x,y,elev,slope,aspect,ndvi,bio,sm,tem,pre,lst
97.8669,34.7601,4501,0.708963,8.1301,0.5269,915.255,2746,-4.341666666666667,3688,0
98.1152,34.7631,4214,1.43102,247.027,0.3181,843.352,2524,-3.0166666666666666,3594,0
95.0373,34.8133,4545,3.55017,279.861,0.4563,992.097,2642,-3.6916666666666664,3438,0
94.9267,34.9271,4389,4.50491,234.166,0.1972,-9999,2511,-2.091666666666667,2941,0
97.5303,34.9374,4353,3.02738,293.839,0.5577,882.485,2533,-4.208333333333334,3432,0
95.4919,34.9448,4671,2.7033,79.166,0.2939,665.26,2424,-4.966666666666667,3369,0
97.3667,35.0062,4290,0.147474,240.945,0.2901,869.531,2688,-3.6166666666666663,3293,0
95.7323,35.057,4630,2.12482,159.489,0.4271,978.756,2708,-6.283333333333333,3358,0
97.951,35.0852,4254,1.10234,24.5672,0.2985,714.899,2498,-3.65,3328,0
98.2303,35.1983,4590,5.84292,175.376,0.3113,899.726,2484,-5.825,3757,0
96.6972,35.2164,4464,1.94996,154.093,0.3033,814.022,2297,-4.55,3019,0
97.8566,35.2232,4446,0.934054,54.3602,0.2505,722.678,2217,-5.166666666666666,3471,0
97.4884,35.3049,4514,1.57732,29.3578,0.3643,763.229,2464,-6.1,3340,0
97.8109,35.3134,4888,1.82199,115.86,0.0557,866.658,2372,-8.191666666666666,3936,0
95.9783,35.3305,4454,1.23055,238.808,0.1762,-9999,2342,-4.741666666666666,2766,0
98.177,35.3578,4232,2.26845,70.6502,0.3194,823.816,2365,-4.416666666666666,3205,0
98.0051,35.3733,4257,2.16799,317.141,0.3858,997.115,2393,-5.358333333333333,3284,0
97.6487,35.3773,4843,5.8205,194.922,0.2182,940.18,2165,-8.033333333333333,3826,0
96.6604,35.3954,4460,3.27497,291.127,0.3241,725.4,2362,-5.758333333333334,2864,0
97.617,35.4222,4929,6.82075,102.555,0.0018,-9999,2144,-9.058333333333334,3955,0
96.2124,35.4281,4667,4.33854,96.5278,0.2671,-9999,2324,-5.45,2787,0
96.3841,35.4778,4322,0.22121,299.055,0.2084,627.616,2529,-4.1,2573,0
96.4822,35.5409,4517,1.72793,189.54,0.2035,-9999,2370,-5.241666666666666,2722,0
97.6839,35.6042,4324,4.58913,77.9551,0.1686,638.534,2117,-4.725,2902,0
95.6777,35.6647,4695,6.73613,341.297,0.3532,-9999,2371,-5.125,2591,0
96.2701,35.7213,4518,3.75682,61.581,0.2186,830.072,2276,-5.641666666666667,2483,0
97.1058,35.739,4718,5.76855,144.874,0.2111,-9999,2225,-7.366666666666667,3048,0
97.018,35.7444,4740,6.30126,204.476,0.2719,697.785,2027,-6.725,3045,0
97.2041,35.7502,4807,5.16699,265.322,0.074,-9999,2103,-10.5,3596,0
96.1236,35.8134,4530,3.01986,90.8146,0.2292,616.512,2343,-4.95,2390,0
96.8696,35.8238,5100,8.68003,229.45,-0.0382,-9999,2084,-10.458333333333332,3594,0
96.9528,35.8404,5158,1.40149,338.416,-0.0486,-9999,2302,-10.991666666666667,3577,0
96.6914,35.8408,4193,6.27813,243.551,0.1366,-9999,2216,-3.5583333333333336,2296,0
96.7434,35.8913,4758,3.87526,339.023,0.3026,-9999,2152,-8.608333333333333,3107,0
97.097,35.917,4532,10.161,52.9942,0.2649,-9999,2346,-6.533333333333333,2817,0
94.9115,35.9379,4371,8.39714,208.583,0.1105,-9999,2096,-3.5916666666666663,1893,0
96.3488,35.9692,4570,9.71947,280.342,0.1594,-9999,2238,-6.683333333333333,2368,0
95.1151,35.9978,4815,1.43646,69.5777,0.1192,-9999,2351,-6.375,2423,0
95.027,36.0766,4643,9.97327,55.8355,0.1096,-9999,2213,-7.458333333333333,2446,0
96.1118,36.1352,4716,1.82444,36.0604,0.1417,-9999,2225,-7.658333333333333,2522,0
96.3465,36.1865,3564,7.06812,87.5155,0.0697,-9999,1758,2.7583333333333333,1052,0
97.5793,36.1962,2857,0.163318,344.745,0.4748,882.04,1675,5.341666666666667,1424,0
96.8037,36.2291,3134,8.85378,13.8355,0.0579,-9999,1560,4.741666666666666,886,0
96.9663,36.2377,2818,0.814838,347.307,0.0411,-9999,1988,5.783333333333333,889,0
97.9224,36.3431,3098,1.26246,328.925,0.1224,624.078,1576,4.275,1737,0
95.542,36.3696,2811,1.28228,358.4,0.0467,-9999,1327,5.233333333333333,495,0
95.9294,36.396,2825,0.911381,30.1916,0.0316,-9999,1360,5.141666666666667,479,0
96.2846,36.408,2794,0.487844,319.764,0.2323,-9999,1110,5.35,520,0
96.6007,36.5046,2708,0.157237,30.0686,0.0678,431.067,1763,5.925,555,0
97.8763,36.5525,3017,0.58446,323.973,0.0896,-9999,1476,4.683333333333334,1619,0
95.7238,36.5918,2697,0.113241,18.4349,0.0618,-9999,1957,5.958333333333334,388,0
96.2834,36.6378,2693,0.0286479,270,0.0644,-9999,1771,5.841666666666667,467,0
97.466,36.6407,2903,0.944861,194.036,0.0591,447.409,1575,5.358333333333333,1285,0
95.4626,36.6727,2689,0.081659,15.2551,0.0631,-9999,2121,5.883333333333334,352,0
95.9278,36.6781,2685,0.0320293,333.435,-0.066,-9999,1888,5.683333333333334,404,0
95.6286,36.6956,2684,0.0716197,0,-0.0997,-9999,2211,5.791666666666666,368,0
97.8533,36.7618,3073,1.2436,208.926,0.1103,-9999,1528,4.466666666666667,1633,0
98.1423,36.8201,3367,5.25681,174.777,0.1446,564.793,1660,0.85,2017,0
96.9383,36.886,2789,0.0859436,180,0.0438,447.413,1443,5.233333333333333,911,0
98.0054,36.8939,4104,10.8094,224.363,0.3134,-9999,2271,-6.208333333333334,2681,0
95.6008,36.9384,2684,0.103291,33.6901,-0.0732,-9999,2313,5.8,374,0
97.0561,36.9581,2980,0.474629,185.194,0.0745,-9999,1394,4.716666666666667,1100,0
96.8488,36.9625,2798,0.081659,164.745,0.0598,443.795,1397,4.958333333333334,865,0
97.7758,36.9958,3219,3.81106,345.103,0.1216,588.905,1930,2.058333333333333,1675,0
97.5126,37.0273,2954,0.93224,43.1323,0.0872,450.952,1471,4.458333333333334,1426,0
95.2034,37.0369,2682,0.0607713,225,-0.0429,-9999,2006,4.466666666666667,371,0
96.1269,37.0505,2840,0.806424,236.592,0.0669,-9999,1498,5.141666666666667,526,0
97.3257,37.1912,2862,0.191105,192.995,0.433,862.459,1690,4.783333333333333,1287,0
94.8991,37.1925,2697,0.150571,177.274,0.0637,-9999,1309,5.508333333333334,312,0
95.5649,37.2201,2893,0.415757,132.207,0.0491,-9999,1772,4.558333333333334,462,0
96.9225,37.2357,2819,0.381264,28.0092,0.1597,992.891,1842,3.725,994,0
97.6732,37.2939,3560,3.21441,138.79,0.2408,-9999,1844,-1.1166666666666667,1916,0
97.6312,37.2988,3675,2.98467,31.6705,0.2073,-9999,1907,-0.8666666666666666,1880,0
95.2238,37.3006,2870,1.11474,200.298,0.0565,-9999,1547,4.091666666666667,426,0
96.7453,37.3006,2844,0.668148,59.0362,0.1202,851.545,1455,4.866666666666666,942,0
96.9252,37.3309,2832,0.361515,213.69,0.1327,440.51,1378,4.866666666666666,1014,0
97.8842,37.4144,3295,3.10787,201.189,0.2091,480.861,1845,0.4083333333333333,1965,0
95.1653,37.4145,3136,2.25341,213.337,0.0589,-9999,1529,2.816666666666667,488,29.826
95.7373,37.4174,3165,0.381802,113.199,0.0671,-9999,1600,2.533333333333333,630,29.992
96.5443,37.5038,3337,1.99483,154.263,0.1121,536.82,1692,2.25,1067,0
95.2296,37.5322,3386,2.26024,79.0459,0.0702,-9999,1543,0.7083333333333333,660,30.627999999999997
95.3737,37.5677,3200,1.1294,84.5424,0.0813,-9999,1593,1.7666666666666668,615,30.996
97.0047,37.6035,3849,6.53252,345.524,0.2159,564.42,1944,-4.325,1669,0
97.1139,37.6114,4054,8.70264,191.255,0.1826,530.906,2022,-4.966666666666667,1954,0
97.0878,37.6229,4188,9.72878,205.108,0.1498,519.152,1849,-4.975,1917,0
97.7425,37.6736,4327,11.7461,252.11,0.2549,-9999,1941,-6.8,2473,0
97.6881,37.7492,4526,3.56715,230.533,0.2201,-9999,2173,-9.458333333333332,2570,0
96.0792,37.8526,3925,1.83803,207.364,0.1124,-9999,1619,-4.175,1246,22.56
96.6334,37.9559,4688,1.57192,106.949,0.1374,598.706,1792,-10.025,1930,28.454
97.1258,37.9622,4345,1.14974,242.956,0.1528,-9999,2032,-7.841666666666667,2012,28.044
97.4175,37.9702,4426,5.74978,137.616,0.1953,-9999,1768,-8.516666666666667,2336,28.516000000000002
95.4945,38.0761,4648,6.06959,288.222,0.1366,-9999,1847,-11.116666666666667,1745,1.364
96.7291,38.1626,4294,2.08787,260.925,0.1747,-9999,1736,-7.583333333333333,1738,15.453999999999999
97.9226,38.1993,4275,1.25333,237.127,0.0864,619.526,1479,-7.883333333333333,2484,30.49
96.1581,38.2271,4857,13.6093,274.027,0.0423,-9999,2066,-13.25,1961,20.96
95.5245,38.3362,4866,2.88248,302.428,0.0837,-9999,1743,-11.583333333333332,1917,0
96.6478,38.3927,4278,4.27066,169.292,0.1535,-9999,1783,-6.7333333333333325,1610,30.104000000000003
95.0255,38.4295,4369,3.04904,355.828,0.1533,-9999,2010,-9.016666666666667,1581,27.938
97.3555,38.5023,4629,5.42428,219.873,0.1346,-9999,1750,-9.7,2187,29.766000000000002
96.6092,38.5104,4143,1.85664,56.0035,0.168,-9999,1753,-6.7,1556,29.812
95.0844,38.5781,3650,1.45263,9.64805,0.1301,599.96,1590,-2.833333333333333,881,0
98.2068,38.5876,3914,3.17871,223.176,0.2561,563.833,1952,-6.108333333333333,2457,30.712
96.0011,38.6299,4101,4.91305,229.128,0.1565,-9999,1918,-6.991666666666667,1399,29.124000000000002
96.7036,38.6342,3824,1.35731,260.587,0.2683,670.863,2083,-5.166666666666666,1337,28.754
95.5399,38.6804,3652,1.62677,73.6389,0.0994,664.256,1486,-4.258333333333334,1037,29.042
95.3442,38.7472,3460,0.855125,333.65,0.0714,-9999,1360,-1.15,932,0
97.4719,38.8696,4299,13.5482,341.302,0.0677,640.252,2076,-9.191666666666666,2146,29.314
98.0754,38.8874,3840,12.6515,47.0309,0.29,679.732,2180,-6.25,2326,30.326
95.1079,38.9319,3369,1.05893,212.293,0.0865,-9999,1543,-1.1,609,0
96.5401,38.9832,4060,5.00174,200.92,0.2229,751.068,1904,-6.758333333333333,1441,27.939999999999998
98.1868,39.0038,3542,6.15876,203.774,0.2429,521.411,1775,-4.666666666666666,2204,30.616000000000003
96.8549,39.0286,4050,8.62554,113.248,0.1792,673.143,2081,-6.4,1534,27.933999999999997
97.446,39.1027,4363,4.74833,122.088,0.0894,-9999,1883,-8.608333333333333,1986,27.98
95.6009,39.112,3581,8.14373,85.9928,0.1063,498.649,1741,-4.491666666666666,868,28.639999999999997
97.5037,39.1277,3953,2.88349,40.37,0.2114,643.94,1910,-6.541666666666667,1785,28.052
96.3954,39.1375,4172,6.37738,275.519,0.156,-9999,1852,-7.441666666666667,1598,28.589999999999996
97.839,39.1403,4329,15.5498,186.448,0.1147,-9999,1755,-7.583333333333333,2238,28.192
97.582,39.1646,3709,0.835163,67.8337,0.1368,524.949,1897,-5.433333333333334,1699,28.964
96.9482,39.1708,3662,16.6185,201.472,0.0854,527.729,1848,-4.4,1397,28.814
95.54,39.2913,3397,10.4347,227.2,0.1107,633.044,1668,-2.4916666666666667,579,29.746
97.4096,39.2963,4110,4.11761,188.89,0.1595,650.215,1739,-7.2333333333333325,1658,29.506
95.1595,39.3524,3504,6.51261,330.263,0.1847,696.92,1875,-3.475,506,29.468
96.9772,39.3693,2677,19.0095,233.974,0.2343,518.174,1794,-1.8166666666666669,1034,29.53
96.7959,39.3729,3956,10.7952,217.756,0.167,-9999,1912,-5.75,1387,29.601999999999997
95.3476,39.3855,3465,11.0339,353.522,0.1219,679.439,1851,-2.35,510,30.119999999999997
96.9866,39.4101,2913,12.4338,352.311,0.2047,479.878,1891,-2.1,1017,30.022000000000002
97.2961,39.4347,3428,12.0364,268.287,0.3834,-9999,1982,-5.425,1308,29.248
96.7513,39.4631,4008,5.0933,133.409,0.1244,603.097,2089,-7.333333333333333,1445,29.026
96.6059,39.5717,3611,1.29283,355.553,0.2057,539.911,2059,-4.8,1028,29.686
95.5969,39.6128,3684,3.29752,21.1089,0.1845,640.629,1881,-4.241666666666666,727,30.186
95.6902,39.6426,-9999,-9999,-9999,0.1219,-9999,1776,-2.6,639,30.736
95.8145,39.6463,-9999,-9999,-9999,0.1716,-9999,1551,0.6,528,30.924
96.0354,39.7713,-9999,-9999,-9999,0.1269,-9999,1617,4.975,340,31.622000000000003
96.3332,39.7995,-9999,-9999,-9999,0.1001,-9999,1743,0.95,460,31.286
96.7726,29.2133,4740,5.83528,75.9128,-0.0736,-9999,2710,-6.908333333333333,6560,0
99.048,26.2059,3354,5.63579,131.2,0.0707,-9999,3399,8.008333333333333,10148,0
99.0638,26.4155,2488,15.9475,143.431,0.0814,-9999,3249,12.233333333333333,11041,0
98.9691,26.7362,3061,17.9038,340.023,0.0498,-9999,3193,10.441666666666666,11482,0
99.4634,26.7375,-9999,-9999,-9999,0.258,-9999,3067,13.275,9096,0
99.4254,26.7926,-9999,-9999,-9999,0.3593,-9999,3302,13.616666666666665,9143,0
99.2543,26.8812,-9999,-9999,-9999,0.7227,-9999,3107,12.458333333333332,9288,0
99.6771,27.0101,-9999,-9999,-9999,0.1328,-9999,3140,13.825,8698,0
98.9735,27.0231,4042,4.18946,332.123,0.0721,1417.7,3134,1.7916666666666667,9237,0
99.2095,27.3288,-9999,-9999,-9999,0.4233,-9999,3216,11.916666666666668,8940,0
98.8411,27.4866,1763,21.7371,266.927,0.524,-9999,2989,15.3,14138,0
98.5962,27.7347,1910,13.1051,67.6901,0.4012,-9999,3134,13.458333333333334,13789,0
98.5321,27.7942,3628,22.8604,175.408,0.048,-9999,2972,5.525,8745,0
99.3718,27.8235,3471,12.1327,165.762,0.0104,-9999,3054,7.75,7516,0
99.4806,27.8299,3143,18.4185,287.7,0.6037,-9999,3234,8.366666666666667,7264,0
99.2593,27.9802,2520,15.9383,286.373,0.1578,-9999,3085,11.733333333333333,8547,0
99.0899,27.9945,3758,13.4377,313.304,0.5276,-9999,3238,3.8666666666666663,6956,0
99.2208,28.091,3644,18.826,227.348,0.4505,-9999,3030,6.233333333333333,6784,0
98.7014,28.1317,4172,13.3672,179.668,0.0561,-9999,3001,0.55,7079,0
98.9463,28.2133,3754,8.62076,301.239,0.0794,-9999,3251,2.158333333333333,6472,0
98.372,28.2799,4058,9.38561,44.5711,0.0594,-9999,3137,1.6666666666666667,7020,0
99.666,28.4115,4001,3.49149,133.34,0.5337,-9999,3096,2.166666666666667,6431,5.364
99.434,28.4198,3774,5.12704,344.899,0.6608,-9999,3002,0.625,6128,0
98.3608,28.4958,2670,22.3083,167.293,0.139,2639.13,2757,9.75,8291,0
99.0884,28.5942,3828,12.8327,4.78453,0.4675,-9999,3050,5.066666666666666,5530,0
98.7521,28.7884,3733,10.9847,261.557,0.1806,-9999,2771,4.841666666666667,5570,0
99.2625,28.8286,3232,18.4124,76.5377,0.5131,1955.46,2968,8.241666666666667,5776,0
99.5093,28.8818,3531,11.0553,270.477,0.635,2012.53,3025,7.775,5928,0
99.6618,28.8917,3466,17.8581,274.361,0.4476,-9999,3092,5.566666666666666,6221,0
98.27,28.9391,4626,13.1698,114.895,0.6816,-9999,2986,-2.45,5870,0
98.7627,29.0231,4712,7.09597,346.41,0.1394,1616.32,3001,-1.675,5930,0
99.2161,29.0643,4106,6.99667,346.332,0.3443,1941.22,2956,2.6333333333333333,5239,0
99.0099,29.0673,4518,8.73836,244.623,0.5353,-9999,3059,2.025,5490,0
99.6726,29.1206,4155,11.5023,255.486,0.4859,-9999,3076,2.041666666666667,5879,0
98.4675,29.327,3708,37.0159,45.5642,0.6386,-9999,2543,4.716666666666667,5300,5.51
98.7,29.379,3926,9.71076,326.078,0.5548,-9999,2548,5.183333333333334,5260,0
98.5754,29.4997,4074,7.2951,63.6851,0.5593,1579.74,2916,2.333333333333333,5313,0
99.7076,29.7364,4498,8.13688,311.172,0.6011,2156.57,2855,0.4333333333333333,5697,1.476
98.4695,29.8366,4654,7.49307,261.254,0.5626,1679.47,2991,-1.7166666666666668,5355,0
99.1699,29.9882,3395,24.1044,200.936,0.6067,-9999,2842,6.933333333333333,5232,0
99.2768,30.0036,4884,4.60241,232.952,0.0936,1420.08,3086,-4.05,5702,0
98.9499,30.5348,3338,24.2969,279.885,0.6531,-9999,2730,7.458333333333333,5472,9.486
99.6624,30.5578,4789,5.4391,351.317,0.5131,-9999,2948,-4.741666666666666,6254,0
98.3103,31.0363,4354,9.17216,212.287,0.6201,1947.43,2783,1.2166666666666666,5468,0
98.4548,31.1869,4427,15.0924,19.9468,0.794,-9999,2827,0.6083333333333333,5775,0
99.6554,31.2291,4480,11.7333,85.3051,0.6877,1683.56,2842,-1.7666666666666668,6386,0
98.526,31.6026,4179,11.7694,203.551,0.6986,1913.92,2796,2.35,5827,0
99.6788,31.6671,3630,7.09535,59.727,0.6946,-9999,2725,4.725,6322,0
99.3834,31.8405,3847,15.5031,222.845,0.7457,2113.23,2759,3.25,6218,0
99.1061,32.0381,4129,6.28091,140.253,0.7313,1971.45,2749,1.1666666666666665,6051,0
98.299,32.1363,3279,10.4076,119.252,0.6298,-9999,2762,5.208333333333334,5615,0
99.151,32.1857,4758,2.43632,295.586,0.4143,1315.48,2949,-5.208333333333334,6724,0
98.4929,32.4522,4422,8.87801,53.4602,0.7732,-9999,2848,-2.375,5981,0
98.6213,32.5774,4648,4.0648,103.841,0.4939,-9999,2836,-4.1,6146,0
99.6649,32.7047,4202,4.27304,113.778,0.6532,1856.44,2815,-0.9833333333333334,6699,0
98.6374,33.0345,4331,4.76061,325.642,0.8112,1890.14,2786,-2.4,5854,0
99.4458,33.1319,4467,0.861815,25.0744,0.542,1323.41,2770,-3.925,6501,0
99.723,33.3789,4490,5.14625,57.6996,0.6192,1311.58,2809,-3.5333333333333337,6719,0
98.7501,33.4411,4751,3.70506,139.855,0.5227,1442.18,2715,-6.933333333333333,5960,0
99.695,33.451,4252,1.27534,65.4495,0.428,1465.17,2791,-2.7583333333333333,6592,0
99.4093,33.4684,4416,4.49336,227.837,0.5259,1249.7,2788,-2.808333333333333,6211,0
99.0319,33.5366,4735,5.75474,283.485,0.3552,1234.62,2605,-7.708333333333333,6413,0
98.3087,33.664,4502,1.20954,56.5922,0.6379,1253.05,2663,-5.025,5359,0
99.5484,33.7034,4281,4.5162,348.868,0.6443,1658.8,2764,-2.1416666666666666,6103,0
98.9015,33.8299,4436,1.1402,147.308,0.4418,1244.36,2723,-4.141666666666667,5511,0
99.1002,33.9041,4504,2.56834,339.444,0.5502,1572.82,2784,-4.325,5586,0
98.6893,33.9246,4449,1.46731,108.789,0.5415,1247.64,2693,-5.141666666666667,5353,0
98.8015,33.9816,4467,1.26428,175.452,0.6592,1259.91,2691,-4.066666666666666,5241,0
99.4312,34.1158,4567,6.09366,180.671,0.5133,1170.28,2668,-4.825,5668,0
98.5133,34.1839,4463,0.411292,352.999,0.505,1251.36,2631,-5.041666666666666,4851,0
98.5252,34.3005,4382,1.82525,57.4943,0.5245,1166.46,2647,-4.291666666666666,4638,0
99.1722,34.322,4263,3.63509,151.821,0.423,1175.9,2636,-3.4083333333333337,4907,0
99.0257,34.329,4325,0.403232,109.722,0.3759,-9999,2686,-3.3333333333333335,4890,0
99.2382,34.3869,4508,1.92131,332.48,0.6052,1274.98,2571,-5.55,5183,0
99.2119,34.4567,4358,2.50546,240.945,0.6364,1390.81,2723,-4.841666666666667,4905,0
98.6183,34.5375,4475,3.32343,48.1411,0.4528,976.756,2558,-5.15,4519,0
98.9071,34.7177,4387,1.96961,207.962,0.2669,864.105,2574,-4.633333333333334,4446,0
98.7076,34.7378,4257,1.46132,202.166,0.3676,902.253,2630,-3.5916666666666663,4137,0
98.4642,34.8542,4225,0.554469,215.538,0.3543,850.802,2816,-3.9166666666666665,3818,0
98.8054,34.9132,4603,2.32822,249.671,0.2733,1042.8,2409,-7.2,4514,0
98.5462,34.9666,4279,0.669145,275.528,0.3,828.091,2706,-4.3,3784,0
98.9742,35.0398,4826,4.29135,324.218,0.1399,-9999,2595,-8.9,4928,0
99.033,35.0711,4313,3.86352,142.218,0.4799,1062.71,2580,-5.166666666666666,4159,0
99.7337,35.0856,4028,9.35991,316.721,0.6882,1816.13,2650,-2.6,4590,0
98.5405,35.1545,4458,7.28876,260.777,0.4255,1000.63,2499,-5.608333333333333,3860,0
99.1041,35.2808,4236,6.50866,65.1196,0.4617,915.248,2443,-4.808333333333334,4058,0
99.7099,35.3496,4031,6.40659,83.2231,0.5911,1580.83,2330,-3.725,4368,0
99.3212,35.3815,4307,5.86644,51.9172,0.3073,1024.63,2676,-6.208333333333334,4390,0
98.3358,35.5246,4550,5.32627,94.9997,0.3814,1094.01,2244,-8.383333333333333,3761,0
99.1348,35.5413,4551,2.40918,225,0.2317,1034.81,2275,-7.775,4242,0
99.0698,35.6359,4446,3.04634,333.194,0.4075,-9999,2460,-7.2,4073,0
99.5054,35.6702,4131,4.38661,87.2915,0.5322,1021.74,2520,-3.4416666666666664,4019,0
99.0781,35.8705,4286,4.17808,226.941,0.2412,-9999,2402,-6.241666666666666,3796,0
98.5357,35.9148,4530,1.48263,26.6888,0.3756,954.18,2306,-7.1083333333333325,3437,0
99.5182,36.0194,4495,1.47931,43.0386,0.3717,-9999,2540,-7.2666666666666675,4394,0
98.3722,36.0563,3684,1.40901,153.435,0.1588,585.601,2105,-1.9083333333333332,2465,0
99.5483,36.243,3633,5.05447,297.434,0.4575,886.868,2122,-0.8666666666666666,3373,0
98.9181,36.2864,4168,4.89232,343.629,0.3121,651.32,2146,-5.616666666666666,3325,0
99.3675,36.3027,3394,2.38071,356.553,0.191,708.351,2219,1.575,3007,0
98.4732,36.339,3806,6.87784,15.6926,0.1904,645.21,1980,-3.3833333333333337,2594,0
99.1111,36.3638,4038,7.13703,80.1709,0.4167,814.844,2274,-2.833333333333333,3224,0
99.7614,36.5256,3633,8.60888,200.29,0.3233,806.139,2132,1.2416666666666667,3237,0
99.2762,36.6042,3077,0.233176,259.38,0.0884,651.771,1906,1.9583333333333333,2602,0
99.6625,36.8017,3451,4.6632,119.669,0.6385,1204.05,2315,-0.058333333333333334,3163,0
99.2865,37.0054,3863,7.26447,335.37,0.5845,1069.76,2295,-4.233333333333333,3312,0
99.7757,37.0617,3381,4.36037,36.8699,0.6382,1660.02,2081,0.7583333333333333,3153,0
98.5464,37.065,3861,12.7926,74.2192,0.4597,889.509,2066,-3.475,2811,0
98.967,37.1245,4043,6.37008,168.766,0.4329,-9999,2468,-5.25,3296,0
98.8059,37.1489,4165,6.30702,233.091,0.3855,770.796,2318,-6.333333333333334,3303,0
98.6912,37.2582,4257,7.60989,37.3202,0.2835,873.81,2475,-7.416666666666667,3266,0
99.0151,37.3724,3529,1.2818,199.245,0.4198,868.686,1896,-0.8,2700,0
98.5158,37.4333,3908,8.7971,39.2308,0.4042,821.015,2068,-4.575,2666,0
99.749,37.5648,4133,2.05681,137.257,0.5736,1357.38,2569,-6.525,3846,0
99.3293,37.6144,3800,9.34211,22.3754,0.6016,1329.66,2178,-5.766666666666667,3260,0
99.1675,37.7308,4242,4.60165,5.43611,0.5096,1104.06,2434,-7.783333333333333,3337,0
98.9692,37.8394,4365,1.34833,192.265,0.287,-9999,2011,-9.141666666666667,3387,0
98.5201,37.9216,4078,4.17199,303.962,0.4492,911.923,2177,-7.158333333333333,2889,27.939999999999998
98.6221,38.0033,4471,4.06502,255.328,0.1196,-9999,1972,-10.408333333333333,3330,8.974
98.2666,38.2187,4153,1.6661,85.5635,0.2786,836.011,1962,-7.025,2675,29.568
99.7589,38.392,3950,13.652,242.274,0.5475,-9999,2134,-5.116666666666666,3733,29.516000000000002
98.8918,38.4124,4050,1.13067,345.7,0.4339,939.972,2326,-7.3916666666666675,3068,29.663999999999998
98.3714,38.4349,3847,0.164881,34.3803,0.1353,-9999,2175,-5.9,2554,29.5
98.7712,38.4726,4367,8.88138,180.733,0.2189,-9999,1815,-9.325,3326,28.972
99.3724,38.6959,4400,8.34285,274.841,0.2117,-9999,1832,-9.341666666666667,3836,28.689999999999998
98.2837,38.789,3563,2.24091,26.5651,0.3997,666.199,1858,-5.033333333333333,2357,31.338
98.9912,38.8401,3787,1.47754,176.666,0.3171,838.353,1920,-5.983333333333333,3014,30.631999999999998
98.4632,38.8588,3595,2.13153,238.178,0.3111,531.238,1793,-4.108333333333333,2458,31.406
98.4063,39.2952,3603,25.2331,237.17,0.2056,512.898,1953,-4.433333333333334,2173,29.54
100.204,27.0902,4535,25.3728,165.015,0.0601,-9999,3433,0.525,8524,0
100.636,27.4026,3113,10.7762,282.594,0.5293,-9999,3181,8.533333333333333,7413,0
101.124,27.8756,2497,17.2108,61.8527,0.4721,2088.62,3334,13.566666666666666,8380,0
101.313,28.2984,3952,8.26854,113.147,0.7199,2075.96,3194,3.675,8333,0
100.501,28.4688,3830,18.4377,145.047,0.7435,-9999,3149,1.9583333333333333,7460,0
101.559,28.5333,3720,24.8168,187.346,0.6802,2172.34,3217,4.375,8606,0
101.051,28.5855,3958,1.71322,347.939,0.5282,1458.66,3148,2.566666666666667,7481,0
100.49,28.5919,3366,19.7981,347.629,0.4985,1902.75,2919,7.166666666666667,7026,0
101.817,28.6347,2456,17.6187,60.0341,0.7886,-9999,3112,9.916666666666668,8974,0
100.662,28.7339,4345,9.78298,198.251,0.5959,1848.31,3092,0.4916666666666667,7202,0
100.747,28.789,4015,19.2085,260.375,0.4952,-9999,3132,1.8416666666666668,7205,12.122
100.164,28.8628,4660,6.8282,100.465,0.4891,1895.8,3167,0.33333333333333337,6680,0
101.662,28.9452,4433,1.08934,298.25,0.7141,2160.31,3110,-0.675,8316,0
100.769,28.9552,4350,2.94917,5.84892,0.6028,2249.47,3089,1.9333333333333331,7208,28.266000000000002
102.012,28.9612,3343,19.2191,273.721,0.8658,-9999,3163,5.5,8942,0
101.613,29.0224,4126,12.3621,299.899,0.6644,-9999,3110,-0.5583333333333333,8250,0
101.79,29.0342,3867,15.4996,59.3197,0.8128,-9999,3127,1.9416666666666669,8543,0
102.191,29.1359,3349,8.0863,334.63,0.8181,-9999,3169,6.841666666666667,9287,0
101.772,29.3893,4835,2.74394,186.439,0.2468,-9999,2977,-4.425,8861,0
101.793,29.4891,4229,19.9572,51.2324,0.6532,2148.82,3014,-0.825,8795,0
100.147,29.5349,4597,1.32907,242.745,0.3326,1476.05,3182,-1.625,6236,0
101.447,29.6608,3871,14.6546,47.3634,0.7156,-9999,2957,5.708333333333334,7802,0
102.196,29.8805,-9999,-9999,-9999,0.8079,-9999,3546,14.425,11070,0
101.607,29.9714,3580,7.8687,344.418,0.6938,-9999,2891,5.7,7654,0
101.956,29.9917,2954,5.42312,339.417,0.7561,2116.69,2883,8.933333333333334,8485,0
99.8827,30.0126,4378,8.25477,125.32,0.6326,-9999,2949,-0.8333333333333334,5860,0
101.174,30.0521,3790,20.3069,359.071,0.7264,-9999,3011,4.125,6968,0
102.249,30.1558,2499,18.6287,309.463,0.8987,-9999,3011,8.466666666666667,8746,0
101.039,30.1688,3204,17.6244,315.638,0.7251,-9999,2810,9.033333333333333,6655,28.552
100.71,30.1805,3870,12.0921,100.353,0.3783,-9999,3018,4.241666666666666,6699,0
101.037,30.2661,3190,26.4585,152.701,0.6839,2059.55,2940,7.75,6736,0
100.806,30.2756,3590,23.0083,296.052,0.7337,-9999,2840,5.716666666666667,6606,0
102.433,30.2793,3128,15.0065,48.2511,0.6829,2326.92,3293,4.841666666666667,9079,0
