x,y,z
2628.6923076923076,2300.3454545454547,2175.15
2329.657894736842,2102.2241379310344,2091.836363636364
2602.296296296296,2330.676056338028,2121.7604166666665
2409.4594594594596,2107.169491525424,2049.3555555555554
2563.413043478261,2275.6290322580644,2065.3370786516853
2519.8888888888887,2278.4920634920636,2116.4307692307693
2474.5,2285.409090909091,2061.3552631578946
2452.0857142857144,2223.5098039215686,2024.5955056179776
2636.4565217391305,2389.927536231884,2183.220930232558
2541.7297297297296,2152.133333333333,2079.7976190476193
2474.5,2285.409090909091,2061.3552631578946
2578.3030303030305,2156.8245614035086,2052.537634408602
2602.296296296296,2330.676056338028,2121.7604166666665
2515.470588235294,2133.507692307692,2067.925
2533.4615384615386,2122.265625,2067.925
2321.7368421052633,2151.169491525424,2044.5744680851064
2354.6666666666665,2216.0806451612902,2104.184210526316
2648.076923076923,2353.289855072464,2104.7872340425533
2356.3478260869565,2102.1774193548385,2151.3958333333335
2272,2107.8035714285716,2091.82
2496.8541666666665,2232.3548387096776,2130.3493975903616
2460,2258.909090909091,2081.3086419753085
2291.28125,2135.2413793103447,2083.98
2520.3333333333335,2270.323529411765,2113.5882352941176
2442.181818181818,2273.7012987012986,2082.3417721518986
2235.086956521739,2141.9772727272725,2062.4565217391305
2171.0344827586205,2184.435483870968,2174.271186440678
2174,2190.359375,2194.5409836065573
2218.125,2165.595238095238,1954.0526315789473
2460,2258.909090909091,2081.3086419753085
2185.5714285714284,2193.765625,2134.7702702702704
2480.657894736842,2267.7397260273974,2057.1758241758243
2660.9423076923076,2348.3478260869565,2108.73417721519
2274.3809523809523,2100.921568627451,2146.31914893617
2650.4074074074074,2327,2112.5232558139537
2419.627450980392,2259.921875,2091.4307692307693
2501.1666666666665,2206.4461538461537,2120.0975609756097
2221.4666666666667,2148.4615384615386,1961.3902439024391
2238.4,2212.092105263158,2159.4142857142856
2415.9756097560976,2232.3098591549297,2063.536231884058
2179.404761904762,2077.859375,2154.109090909091
2419.627450980392,2259.921875,2091.4307692307693
2295,2125.521739130435,2058.6170212765956
2164.7,2217.6507936507937,2194.5409836065573
2657.5813953488373,2353.289855072464,2104.7872340425533
2214.3571428571427,2237.8979591836733,1992.0697674418604
2657.5813953488373,2353.289855072464,2104.7872340425533
2229.2631578947367,2122.3541666666665,2166.9574468085107
2428.8478260869565,2155.3333333333335,2077.9146341463415
2233.6666666666665,2090.169811320755,2167.2926829268295
2251.65,2147.5,1994.2325581395348
2369.342105263158,2159.285714285714,2194.042857142857
2541.6,2236.134328358209,2108.434210526316
2251.65,2147.5,1994.2325581395348
2656.304347826087,2347.8133333333335,2060.813953488372
2429.574468085106,2190.746987951807,2111.9761904761904
2214.3571428571427,2237.8979591836733,1992.0697674418604
2299.714285714286,2257.45,2156.6119402985073
2249.4473684210525,2089,2218.318181818182
2584.125,2286.3246753246754,2153.9156626506024
2179.404761904762,2077.859375,2154.109090909091
2201.1428571428573,2118.641025641026,1993
2206.103448275862,2116,2162.2
2428.8478260869565,2155.3333333333335,2077.9146341463415
2094.68,2080.590909090909,2056.7894736842104
2399.2708333333335,2239.6103896103896,2075.0131578947367
2422.6875,2188.7894736842104,2087.9113924050635
2234.135135135135,2098.470588235294,2215.5
2256.315789473684,2274.818181818182,2138.5535714285716
2210.9411764705883,2242.2448979591836,1997.225
2222.7631578947367,2145.923076923077,2155
2593.3333333333335,2244.4848484848485,2108.075
2275.6857142857143,2101.1509433962265,2111.8039215686276
2209.153846153846,2054.7567567567567,1983.25
2060.125,2048.4651162790697,1999.2857142857142
2094.68,2080.590909090909,2056.7894736842104
2458.7083333333335,2180.955056179775,2149.0133333333333
2256.315789473684,2274.818181818182,2138.5535714285716
2334,2214.6901408450703,2185.1194029850744
2329.1666666666665,2265.705882352941,2091.344262295082
2141.4883720930234,2086.6176470588234,2256.3617021276596
2161.1875,2098.2321428571427,2183.019230769231
2222.722222222222,2262.7948717948716,2148.581818181818
2587.425,2283.5285714285715,2130.4938271604938
2198.266666666667,2119.114285714286,2002.7
2198.266666666667,2119.114285714286,2002.7
2411.3488372093025,2139.2619047619046,2137.6103896103896
2387.5454545454545,2211.7662337662337,2118.7916666666665
2127.170731707317,2015.1186440677966,2220.756097560976
2235,2226.2934782608695,2198.3088235294117
2551.1627906976746,2243.264705882353,2132.329268292683
2188.575,2114.769230769231,2215.6923076923076
2163.24,2105.8387096774195,2173.8444444444444
2059.5238095238096,1997.2777777777778,2044.225
2210.7555555555555,1992.7272727272727,2211.951219512195
2194,2182.759036144578,2103.9830508474574
2475.1190476190477,2155.453488372093,2062.2073170731705
2089.0555555555557,2034.611111111111,2017.8636363636363
2192.846153846154,2105.8387096774195,2173.8444444444444
2211.1063829787236,2108.9882352941177,2215.6923076923076
2259.9142857142856,2115.6181818181817,2172.3529411764707
2109.5,2033.719298245614,2144.9166666666665
2134.259259259259,2090.782608695652,2053.925
2172.3793103448274,2103.4444444444443,2192.9302325581393
2593.3333333333335,2244.4848484848485,2108.075
