H1,H0
0.9370239956208958,0.7371937639198218
0.9376319127546833,0.7394209354120267
0.9383819403872798,0.7416481069042317
0.9389109072439558,0.7438752783964365
0.9394319790729171,0.7461024498886415
0.939974104309112,0.7483296213808464
0.9406583400441123,0.7505567928730512
0.9413109956682651,0.7527839643652561
0.9419925997273597,0.755011135857461
0.9425820951298237,0.7572383073496659
0.9432768575684385,0.7594654788418709
0.9437610859347466,0.7616926503340757
0.9445742737890379,0.7639198218262807
0.9452821946071728,0.7661469933184856
0.9458874800650571,0.7683741648106904
0.9465190822819822,0.7706013363028953
0.947163842878426,0.7728285077951002
0.9476217544856954,0.7750556792873051
0.9482112498881599,0.77728285077951
0.9487612701520636,0.779510022271715
0.9493744506376623,0.7817371937639198
0.9499560510124142,0.7839643652561248
0.9506560768028357,0.7861915367483295
0.9511903070113178,0.7884187082405345
0.9517587490065473,0.7906458797327394
0.9522692941318928,0.7928730512249443
0.9529035280247194,0.7951002227171492
0.9533614396319913,0.7973273942093542
0.9540088319043369,0.799554565701559
0.9545772738995676,0.8017817371937639
0.9551009774044339,0.8040089086859687
0.9556825777791819,0.8062360801781737
0.9561957545804326,0.8084632516703786
0.9567852499828953,0.8106904231625836
0.9572984267841476,0.8129175946547884
0.9579063439179375,0.8151447661469934
0.9584300474228028,0.8173719376391982
0.9590379645565905,0.8195991091314031
0.959514297895188,0.821826280623608
0.9601511634639189,0.8240534521158129
0.9606511818856508,0.8262806236080178
0.9611433052796722,0.8285077951002228
0.9616880621917684,0.8307349665924276
0.9622591358629047,0.8329621380846326
0.9628565262930777,0.8351893095768375
0.9632381192991364,0.8374164810690423
0.963803929618464,0.8396436525612472
0.964414478428158,0.8418708240534521
0.964896075118562,0.844097995545657
0.9653250382908903,0.8463251670378619
0.9659013753138344,0.8485523385300668
0.966327706810256,0.8507795100222717
0.9668540419910262,0.8530066815144767
0.9673145852741977,0.8552338530066814
0.9678435521308718,0.8574610244988864
0.9684567326164666,0.8596881959910913
0.9691304416478509,0.8619153674832962
0.9696988836430807,0.8641425389755011
0.9702804840178301,0.8663697104677061
0.9707857657913702,0.8685968819599109
0.9713331543793708,0.8708240534521158
0.9717200107372383,0.8730512249443206
0.9722305558625861,0.8752783964365256
0.9729832151710884,0.8775055679287305
0.9733963882879924,0.8797327394209354
0.9738964067097214,0.8819599109131403
0.9743490549651855,0.8841870824053453
0.9749280236640328,0.8864142538975501
0.9753701452158788,0.888641425389755
0.9758675319617058,0.8908685968819599
0.9762754417268035,0.8930957683741648
0.9767701967967263,0.8953229398663697
0.9771965282931501,0.8975501113585747
0.9776570715763228,0.8997772828507795
0.9781228782113032,0.9020044543429845
0.9787939555667866,0.9042316258351893
0.9793387124788854,0.9064587973273942
0.9799255762054446,0.9086859688195991
0.9803650660813892,0.910913140311804
0.9808308727163696,0.9131403118040089
0.9813835246561745,0.9153674832962139
0.9819440716236939,0.9175946547884187
0.9827625228297884,0.9198218262806237
0.9832414878442897,0.9220489977728286
0.983741506266021,0.9242761692650333
0.9842757364745026,0.9265033407572383
0.984812598358887,0.9287305122494431
0.985302090077003,0.9309576837416481
0.9859310606180248,0.933184855233853
0.9865126609927746,0.9354120267260579
0.98701531109041,0.9376391982182628
0.9875363829193717,0.9398663697104677
0.9879495560362761,0.9420935412026725
0.9883364123941414,0.9443207126948775
0.9888522208712945,0.9465478841870824
0.9892996057749499,0.9487750556792873
0.989799624196681,0.9510022271714922
0.9903891195991441,0.9532293986636972
0.9909049280762979,0.955456570155902
0.9913496813040481,0.9576837416481069
0.9917839078281829,0.9599109131403117
0.9921523424547232,0.9621380846325167
0.9925970956824747,0.9643652561247216
0.9932550146584372,0.9665924276169265
0.9937471380524563,0.9688195991091314
0.9941497844657448,0.9710467706013364
0.9946076960730148,0.9732739420935412
0.9950840294116111,0.9755011135857461
0.9957051049249189,0.977728285077951
0.9960840662550748,0.9799554565701559
0.9966709299816322,0.9821826280623608
0.9971130515334776,0.9844097995545658
0.9975814898443645,0.9866369710467706
0.9979999263130769,0.9888641425389756
0.9984341528372105,0.9910913140311804
0.9988104824914604,0.9933184855233853
0.9992236556083656,0.9955456570155902
0.9997105156505779,0.9977728285077951
1,1
