x,y,z
1928.625,1992.0666666666666,1893.8333333333333
1755.375,1702.608695652174,1707.642857142857
1601.625,1712.1818181818182,1630.8235294117646
1620.625,1750.8666666666666,1578
1865.125,1817.1904761904761,1820.8125
1675.5,1645.1,1621.5625
2170.5,1887.5,1916.8260869565217
1861.625,1976.6,1849.7826086956522
1789.5,2099.875,1936
1755.875,1766.75,1570.64
1880.125,1994.5833333333333,1870.12
1852.25,2099.875,1936
1559.375,1599.642857142857,1583.08
2087.5,1951.4285714285713,1867.4615384615386
1591.625,1690.6923076923076,1604.3529411764705
1673.375,1682,1601.111111111111
1710.375,1549.5,1701.375
1901.75,1668.125,1894.8947368421052
1927.75,1899.7894736842106,1872.7777777777778
1911.375,1824.142857142857,1891.3529411764705
1971.75,1668.125,1894.8947368421052
1849.875,1862.0714285714287,1809.7931034482758
1600.75,1582.111111111111,1526.0555555555557
2071.375,1955.7,1946.0333333333333
1926.125,1723.9444444444443,1902.6923076923076
2114.25,1967.5185185185185,2014.142857142857
1905.75,1903.923076923077,1889.590909090909
1813.125,1882.7222222222222,1946.76
1881.5,1846.1818181818182,1868.7272727272727
1610.125,1571.4,1688.3529411764705
1929.875,1846.1818181818182,1868.7272727272727
1542.125,1550.0588235294117,1594.157894736842
1891.625,1975.888888888889,1814.3333333333333
1746.75,1845.764705882353,1865.157894736842
1934.375,1995.25,1782.32
1667.375,1567.2142857142858,1656.5172413793102
1452.625,1550.2857142857142,1632.3870967741937
1535.75,1509.75,1559.2
1768.625,1830.2666666666667,1843.2083333333333
1572.875,1512.95,1587.904761904762
1677.75,1567.2142857142858,1656.5172413793102
1750.75,1768.4615384615386,1868.5
1620.25,1844.7777777777778,1786.6
1842.75,1993.4375,1850.0384615384614
1604,1515.8333333333333,1735.3076923076924
1820,1745.090909090909,1846
1934.625,1627.8181818181818,1983.1875
1773.375,1842.5,1895.7272727272727
1857.25,1993.4375,1850.0384615384614
1455,1521.1333333333334,1565.7037037037037
2038.125,1808.235294117647,1997.12
1956.75,1871.6,1960.0344827586207
1746,1741.6666666666667,1715.7714285714285
1806.625,1602.9,1693.3428571428572
1437.375,1547.3333333333333,1601.9
1441.75,1613.5333333333333,1569.448275862069
1574.75,1566,1735.3076923076924
1537.25,1496.75,1592.1538461538462
1582,1425.2,1579.25
1720.5,1793.0625,1921.8695652173913
1574.75,1636.4,1661.5217391304348
2004.75,1871.6,1960.0344827586207
1417.5,1531.1333333333334,1535.939393939394
1445.625,1513.4166666666667,1588.45
1556.75,1462.7,1579.25
1547,1446.7777777777778,1526.5555555555557
1751.25,1762,1824.5416666666667
1443.875,1513.4166666666667,1588.45
1759.5,1878.111111111111,1868.6666666666667
1520,1628.1666666666667,1773.3333333333333
1738.625,1893.642857142857,1887.095238095238
1799.375,1807,1899.7727272727273
1543.75,1534,1494
1644.5,1742.2,1952.3076923076924
1708.125,1643.4,1939.578947368421
1433,1527.764705882353,1542.5238095238096
1576.125,1770.157894736842,1686.3
1567.875,1853,1795.375
1836.625,1844.25,1825.875
1554.5,1867.875,1795.375
1555.875,1534,1494
1861.625,1743.7777777777778,1928.7333333333333
1903.5,1743.7777777777778,1928.7333333333333
1871.875,1908.1,1837.15
1461.625,1509.7142857142858,1561.888888888889
1440.25,1510.2222222222222,1560.8947368421052
1438.625,1450.8,1568.2857142857142
1486.5,1556.8823529411766,1600.7619047619048
1537,1548.8,1494
1569.125,1706.2142857142858,1920.375
1871,1877.75,1898.7333333333333
1771,1919.5384615384614,1751.888888888889
1854.75,1746.875,1908.3076923076924
1719.125,1819.1818181818182,1923
1695.375,1704,1874.4117647058824
1749.25,1867.857142857143,1821.7619047619048
1593.5,1623.8666666666666,1657.45
1382,1502.2,1524.7272727272727
1739.375,1692.5454545454545,1852.6666666666667
1395.125,1476.4,1493.8666666666666
1785.5,1677.0555555555557,1842.5882352941176
1782.75,1793.0666666666666,1756.45
1570.75,1687.2,1822.076923076923
1510.875,1562.4285714285713,1485.875
1755.5,1692.5454545454545,1852.6666666666667
1760,1945.7777777777778,1830.875
1912.125,1746.875,1908.3076923076924
1767,1766.909090909091,1837.3333333333333
1774.875,1795,1655.5833333333333
1744.5,1926.8,1856.3333333333333
1468.75,1532.2608695652175,1601.7916666666667
1388.125,1502.2,1524.7272727272727
1378.75,1537.625,1517.8125
1769.5,1855.090909090909,1808
1599.75,1687.2,1822.076923076923
1872.25,1698.8461538461538,1829.75
1432,1523.4166666666667,1545.3333333333333
1692.875,1810.0526315789473,1784.8260869565217
1637.375,1782.1538461538462,1653.0666666666666
1473.125,1495.3636363636363,1570.5
1814.25,1677.3636363636363,1651.25
1842.5,1877.3125,1898.75
1407.625,1537.625,1517.8125
1743,1795.75,1638.88
1411.5,1424.6666666666667,1511.6470588235295
1792.5,1850.7,1877.142857142857
1785.5,1751.375,1888.5714285714287
1694.125,1727.7142857142858,1712.1363636363637
1731,1820.5,1655.52
1505.625,1961.142857142857,1797
1712.625,1682.6923076923076,1854.8333333333333
1679.25,1642.0666666666666,1750.608695652174
1597.125,1687.2,1822.076923076923
1789.125,1854.6363636363637,1880.1666666666667
1499.375,1674.5,1675.695652173913
1783.25,1848.8333333333333,1657.6923076923076
1820.875,1753.8333333333333,1665.5454545454545
1414.625,1488.4705882352941,1530.2222222222222
1460.5,1705.5,1675.695652173913
1877.75,1608.2,1826
1660.5,1743.5,1748.2380952380952
1739.625,1848.8333333333333,1657.6923076923076
1761,1848.8333333333333,1657.6923076923076
1401,1436.8461538461538,1550.4705882352941
1612.625,1825.1538461538462,1661.0869565217392
1806.5,1783.7777777777778,1910.875
1528.375,1572.909090909091,1646.65
1653.875,1711.0833333333333,1689.7142857142858
